Country,Market Year,Calendar Year,Month,Area Harvested,Area Planted,Beginning Stocks,CY Exp. to U.S.,CY Exports,CY Imp. from U.S.,CY Imports,Crush,Ending Stocks,Feed Waste Dom. Cons.,Food Use Dom. Cons.,MY Exp. to EU,MY Exports,MY Imp. from EU,MY Imp. from U.S.,MY Imports,Production,Total Distribution,Total Dom. Cons.,Total Supply,Yield
WORLD,2007,2024,1,91149.0,66104.0,65109.0,303.0,78097.0,32435.0,76880.0,202650.0,54660.0,13018.0,14004.0,16340.0,78707.0,7.0,30998.0,78621.0,219309.0,363039.0,229672.0,363039.0,2.406
WORLD,2008,2024,1,96619.0,67636.0,54660.0,394.0,79831.0,37860.0,78585.0,194910.0,45636.0,13419.0,14181.0,13853.0,76707.0,9.0,34179.0,77875.0,212318.0,344853.0,222510.0,344853.0,2.1975
WORLD,2009,2024,1,102774.0,71871.0,45636.0,426.0,95684.0,40886.0,93289.0,210561.0,62800.0,14056.0,14632.0,12692.0,92105.0,60.0,39838.0,87512.0,261006.0,394154.0,239249.0,394154.0,2.5396
WORLD,2010,2024,1,103822.0,72523.0,62810.0,357.0,88942.0,37267.0,89499.0,222400.0,73507.0,15290.0,15070.0,13089.0,91354.0,31.0,41347.0,89743.0,265068.0,417621.0,252760.0,417621.0,2.5531
WORLD,2011,2024,1,103044.0,74564.0,73507.0,498.0,94668.0,41706.0,94622.0,229389.0,58058.0,14700.0,15382.0,11353.0,91826.0,33.0,36966.0,94658.0,241190.0,409355.0,259471.0,409355.0,2.3407
WORLD,2012,2024,1,110388.0,80026.0,58058.0,887.0,104730.0,37117.0,101145.0,232118.0,58325.0,17689.0,15625.0,12185.0,100405.0,64.0,36749.0,97130.0,268974.0,424162.0,265432.0,424162.0,2.4366
WORLD,2013,2024,1,113223.0,83453.0,58325.0,819.0,116725.0,47814.0,114535.0,243322.0,63861.0,18825.0,16219.0,12807.0,112798.0,38.0,44514.0,113323.0,283377.0,455025.0,278366.0,455025.0,2.5028
WORLD,2014,2024,1,119195.0,86389.0,63861.0,736.0,129389.0,49943.0,130266.0,265279.0,79305.0,21701.0,16931.0,13871.0,126442.0,101.0,49932.0,124283.0,321514.0,509658.0,303911.0,509658.0,2.6974
WORLD,2015,2024,1,120909.0,88305.0,79305.0,587.0,135549.0,55654.0,134145.0,275825.0,79550.0,23590.0,17544.0,14554.0,132837.0,60.0,51000.0,133904.0,316137.0,529346.0,316959.0,529346.0,2.6147
WORLD,2016,2024,1,120589.0,87474.0,79572.0,621.0,149756.0,57284.0,148708.0,288463.0,95703.0,25329.0,18434.0,14332.0,147736.0,74.0,60234.0,145215.0,350878.0,575665.0,332226.0,575665.0,2.9097
WORLD,2017,2024,1,125272.0,89217.0,95703.0,405.0,150437.0,52857.0,151587.0,295660.0,99995.0,25314.0,19307.0,14757.0,153403.0,69.0,59248.0,154154.0,343822.0,593679.0,340281.0,593679.0,2.7446
WORLD,2018,2024,1,126080.0,90987.0,99995.0,372.0,154229.0,48598.0,151355.0,299194.0,114621.0,26309.0,20128.0,14541.0,149222.0,83.0,45150.0,145966.0,363513.0,609474.0,345631.0,609474.0,2.8832
WORLD,2019,2024,1,123565.0,93502.0,114621.0,346.0,170820.0,54292.0,167459.0,312656.0,95528.0,26379.0,20961.0,14884.0,165821.0,129.0,46805.0,165294.0,341430.0,621345.0,359996.0,621345.0,2.7632
WORLD,2020,2024,1,129733.0,96602.0,95528.0,532.0,160335.0,56948.0,162057.0,316036.0,100263.0,27158.0,21606.0,14065.0,165182.0,88.0,62386.0,165495.0,369222.0,630245.0,364800.0,630245.0,2.846
WORLD,2021,2024,1,131445.0,97655.0,100263.0,388.0,156001.0,53807.0,152172.0,314503.0,98028.0,27412.0,22029.0,5433.0,154218.0,53.0,54936.0,155517.0,360410.0,616190.0,363944.0,616190.0,2.7419
WORLD,2022,2024,1,136482.0,104098.0,98028.0,319.0,177571.0,54656.0,168628.0,313912.0,101870.0,27937.0,22884.0,7984.0,171663.0,61.0,55409.0,164841.0,375397.0,638266.0,364733.0,638266.0,2.7505
